x px
-0.2473440567 -0.2820955150
-0.1386729783 -0.3169008668
-0.0032722907 -0.3144102373
0.0864380489 -0.2791106285
0.1324620605 -0.2561225659
0.1597253303 -0.2639045036
0.1537213193 -0.3127601802
0.0269671815 -0.3800288096
-0.1839428931 -0.3443440591
-0.2802888891 -0.2726855041
-0.2607629113 -0.2754646653
-0.1641649606 -0.3117880022
-0.0278051679 -0.3189471509
0.0733120206 -0.2861899268
0.1253755421 -0.2585961798
0.1556533464 -0.2596381308
0.1605840654 -0.2998636718
0.0644842630 -0.3713075381
-0.1486578789 -0.3599371301
-0.2722373908 -0.2815887871
-0.2711881555 -0.2701487092
-0.1874780032 -0.3055528028
-0.0535255833 -0.3215922741
0.0585484226 -0.2933909458
0.1177131309 -0.2619948191
0.1509659010 -0.2567233141
0.1639142162 -0.2885455461
0.0960744903 -0.3590116260
-0.1091247676 -0.3725792302
-0.2597969357 -0.2934164387
-0.2790268143 -0.2663054508
-0.2092118911 -0.2982787832
-0.0807318197 -0.3222255472
0.0413823295 -0.3006718298
0.1090392585 -0.2664167472
0.1456143918 -0.2550340154
0.1645830648 -0.2786354709
0.1217143358 -0.3442111916
-0.0652316323 -0.3810716256
-0.2416353007 -0.3083544790
-0.2837701154 -0.2647487505
-0.2291776151 -0.2903357491
-0.1090605214 -0.3207240533
0.0211985106 -0.3077847478
0.0989292086 -0.2720361068
0.1395619620 -0.2547737542
0.1630641335 -0.2704335788
0.1407079325 -0.3284975299
-0.0192949468 -0.3838597011
-0.2168308135 -0.3256522449
-0.2844288493 -0.2666276303
-0.2462967416 -0.2825984521
-0.1368338512 -0.3172054653
-0.0016341228 -0.3140314069
0.0872895177 -0.2786351324
0.1329335030 -0.2559910442
0.1599796485 -0.2642591288
0.1530874275 -0.3137173800
0.0241697472 -0.3804725108
-0.1862180781 -0.3431926386
-0.2334047619 -0.3149469266
-0.2897517164 -0.2609856055
-0.2450841897 -0.2824137259
-0.1314391187 -0.3176132985
0.0039390060 -0.3121665520
0.0902431786 -0.2759690261
0.1343870855 -0.2538233107
0.1610868048 -0.2625339006
0.1548482915 -0.3123754644
0.0262187235 -0.3804501067
-0.1873626764 -0.3429798062
-0.2851047309 -0.2687477272
-0.2669783104 -0.2711994193
-0.1719246704 -0.3093919608
-0.0346276922 -0.3193836065
0.0697579805 -0.2871640602
0.1233390848 -0.2578353655
0.1544584431 -0.2561387636
0.1641465360 -0.2923884944
0.0836742746 -0.3648675512
-0.1289984128 -0.3671243988
-0.2700861940 -0.2847519031
-0.2818612095 -0.2631769854
-0.2077459380 -0.2982479837
-0.0768166248 -0.3218310351
0.0444341158 -0.2987931880
0.1104887779 -0.2643177422
0.1463592987 -0.2530258862
0.1657677162 -0.2763749494
0.1255124214 -0.3420521156
-0.0606737464 -0.3819061495
-0.2424882125 -0.3082580139
-0.2893272770 -0.2604544713
-0.2385375641 -0.2855105220
-0.1208282550 -0.3190440367
0.0127026005 -0.3098013538
0.0946803534 -0.2733988770
0.1369013106 -0.2532517567
0.1624152660 -0.2647026487
0.1508959864 -0.3179155901
0.0099914329 -0.3825530943
-0.1999297378 -0.3361951013
-0.2871942639 -0.2660319794
-0.2622861180 -0.2737016673
-0.1624153664 -0.3117105551
-0.0247756188 -0.3180293199
0.0751778226 -0.2843394689
0.1261867930 -0.2566197260
0.1562370468 -0.2573862502
0.1627186702 -0.2969328150
0.0709353820 -0.3695780643
-0.1443714810 -0.3618667647
-0.2748071880 -0.2801134654
-0.2788202573 -0.2647683131
-0.1993517429 -0.3011976806
-0.0661647540 -0.3217142372
0.0512099179 -0.2959409412
0.1138782008 -0.2624892788
0.1484796952 -0.2534966208
0.1659163199 -0.2799356491
0.1167585092 -0.3480209286
-0.0781431640 -0.3794375062
-0.2506356611 -0.3018665370
-0.2883092712 -0.2604521548
-0.2315507717 -0.2886718044
-0.1100566187 -0.3201996409
0.0211115721 -0.3072521309
0.0988935686 -0.2709438849
0.1393479833 -0.2528805944
0.1635804668 -0.2671439397
0.1461006999 -0.3236542915
-0.0068753095 -0.3837988289
-0.2117205872 -0.3292707060
-0.2886693947 -0.2638265365
-0.2571566276 -0.2763838723
-0.1526133856 -0.3138487368
-0.0151496680 -0.3163727934
0.0803357729 -0.2815508128
0.1289395797 -0.2555445401
0.1579312686 -0.2588387909
-0.1448241184 -0.3813572774
0.3613916248 0.1091308586
0.1635700252 0.2672352654
0.0098401885 0.2455299167
0.0052927268 0.1639810008
0.1048258177 0.0676852336
0.1998574689 -0.0555133383
0.2498637003 -0.1732231362
0.2187201690 -0.3154826749
-0.1028286543 -0.3945142569
0.3669821535 0.0975798060
0.1716415792 0.2650789782
0.0128488231 0.2482063209
0.0031384154 0.1672445714
0.1002081001 0.0719581858
0.1972206302 -0.0508182762
0.2486035880 -0.1685616702
0.2235467694 -0.3095007225
-0.0705817759 -0.4013186534
0.3722400799 0.0854506278
0.1797429218 0.2626576395
0.0160822902 0.2508122429
0.0011332143 0.1705112666
0.0955632822 0.0761794095
0.1945161300 -0.0460869190
0.2472693119 -0.1639365274
0.2279818361 -0.3034780621
-0.0438772634 -0.4048682702
0.3771294815 0.0727051562
0.1878633815 0.2599679663
0.0195450168 0.2533407848
-0.0007192426 0.1737603693
0.0909026276 0.0803483870
0.1917411384 -0.0413200274
0.2458680977 -0.1593439362
0.2320682388 -0.2974516104
-0.0208947299 -0.4064376963
0.3816100581 0.0593012241
0.1959983381 0.2570172215
0.0232420614 0.2557844296
-0.0024143198 0.1770155448
0.0862396206 0.0844669777
0.1888926604 -0.0365192992
0.2444061343 -0.1547801387
0.2357715337 -0.2914193444
-0.0006301857 -0.4066846571
0.3856362531 0.0451928997
0.2041409339 0.2538027416
0.0271788958 0.2581349259
-0.0039465466 0.1802545263
0.0815874129 0.0885352746
0.1859676758 -0.0316874836
0.2428885655 -0.1502415306
0.2391427074 -0.2854140216
0.0175457554 -0.4059695025
0.3891197163 0.0302668345
0.2122850904 0.2503210261
0.0313609724 0.2603822899
-0.0053105461 0.1835023423
0.0769598847 0.0925533925
0.1829633088 -0.0268284699
0.2413195322 -0.1457248048
0.2421461619 -0.2794315849
0.0340592604 -0.4045434575
0.3920164875 0.0145020149
0.2204250808 0.2465678341
0.0357926890 0.2625101197
-0.0064994982 0.1867352136
0.0723714225 0.0965214701
0.1798769855 -0.0219472848
0.2397022443 -0.1412270387
0.2448308771 -0.2734972483
0.0492166449 -0.4025684602
0.3942061290 -0.0022395322
0.2285467525 0.2425190016
0.0404793757 0.2645162663
-0.0075076695 0.1899732807
0.0678365665 0.1004397392
0.1767065402 -0.0170499560
0.2380390624 -0.1367456879
0.2852141048 0.1652492969
0.1122933404 0.2251554225
0.0975635455 0.1478747210
0.2041646263 0.0247602256
0.2891768053 -0.1138589763
0.3287671672 -0.1972608081
0.3615350848 0.0482307944
0.1889433749 0.2213954228
0.0822357156 0.1944388628
0.1462222483 0.0914244180
0.2527287721 -0.0457549099
0.3104535018 -0.1748944647
0.3700242507 -0.1097039680
0.2856800596 0.1648200456
0.1125680965 0.2252425525
0.0973887976 0.1481321717
0.2038933146 0.0251118695
0.2890327103 -0.1135277794
0.3286141977 -0.1973679487
0.3617821161 0.0474972195
0.1894073514 0.2212537764
0.0822666282 0.1946420113
0.1459329355 0.0917329258
0.2525147568 -0.0454065939
0.3103814926 -0.1746366607
0.3698541046 -0.1104429375
0.2861474339 0.1643876409
0.1128451270 0.2253292158
0.0972141510 0.1483906026
0.2036208343 0.0254652112
0.2888814439 -0.1131975319
0.3284614347 -0.1974727891
0.3620289066 0.0467593592
0.1898740029 0.2211101500
0.0822987455 0.1948458797
0.1456424795 0.0920429645
0.2522997559 -0.0450561638
0.3103092873 -0.1743766895
0.3696822022 -0.1111834766
0.2866169127 0.1639514152
0.1131248598 0.2254155197
0.0970393586 0.1486503904
0.2033438391 0.0258179441
0.2887293996 -0.1128650740
0.3283086681 -0.1975754467
0.3622758039 0.0460161197
0.1903440252 0.2209643012
0.0823321350 0.1950507609
0.1453504535 0.0923549883
0.2520834426 -0.0447030973
0.3102367668 -0.1741141572
0.3695082952 -0.1119266145
0.2870891803 0.1635106930
0.1134077312 0.2255015660
0.0968641778 0.1489119098
0.2030631520 0.0261717730
0.2885763474 -0.1125299094
0.3281556926 -0.1976760216
0.3625231514 0.0452664052
0.1908181190 0.2208159797
0.0823668715 0.1952569451
0.1450564306 0.0926694504
0.2518654870 -0.0443468711
0.3101638086 -0.1738486648
0.3693321371 -0.1126733612
0.2875649211 0.1630647903
0.1136941859 0.2255874509
0.0966883708 0.1491755342
0.2027800585 0.0265288592
0.2884220532 -0.1121915406
0.3280023080 -0.1977745966
0.3627712883 0.0445091184
0.1912969896 0.2206649269
0.0824030366 0.1954647205
0.1447599840 0.0929868027
0.2516455557 -0.0439869604
0.3100902873 -0.1735798078
0.3691534829 -0.1134247077
0.2880448194 0.1626130151
0.1139846771 0.2256732650
0.1884014192 0.2830374350
0.0147360246 0.2910721179
-0.0666411166 0.2332293928
-0.0693936807 0.1763903446
-0.0165489330 0.1215137216
0.0815387168 0.0465334919
0.1535447045 -0.0509215590
0.1836483473 -0.1297524350
0.2071605660 -0.1953339986
0.2047549856 -0.2866993163
0.0174461333 -0.3939506999
0.3412700179 0.1725299272
0.1722321582 0.2882981611
0.0035484996 0.2874820881
-0.0695985215 0.2283000402
-0.0677729564 0.1723835440
-0.0111117167 0.1171663532
0.0879823636 0.0402471500
0.1561489330 -0.0570017622
0.1848143994 -0.1339739395
0.2081326465 -0.1994797528
0.2013405495 -0.2931775207
-0.0007806639 -0.3952290806
0.3351438030 0.1806270791
0.1644621883 0.2905311215
-0.0015102264 0.2856369239
-0.0708647030 0.2260022114
-0.0669610078 0.1705322863
-0.0085591545 0.1151380444
0.0908375799 0.0373351114
0.1572455531 -0.0597183293
0.1853022589 -0.1358419371
0.2085090296 -0.2013183690
0.1996696034 -0.2960102802
-0.0087886342 -0.3954907507
0.3327011931 0.1837161653
0.1614463635 0.2913486342
-0.0034141625 0.2849240023
-0.0713598919 0.2251661851
-0.0667271383 0.1698828324
-0.0077730878 0.1144678721
0.0916823560 0.0364198797
0.1575259894 -0.0605348414
0.1853708259 -0.1363622053
0.2085326868 -0.2017526081
0.1992742734 -0.2965704086
-0.0102902957 -0.3954957244
0.3327450495 0.1836966463
0.1616186849 0.2913531090
-0.0032949085 0.2850354513
-0.0714116554 0.2253276290
-0.0669975921 0.1700998580
-0.0083710011 0.1148184044
0.0909885441 0.0370231671
0.1571572816 -0.0599079513
0.1850593285 -0.1358235914
0.2082130884 -0.2010072810
0.2000226182 -0.2951587667
-0.0060284442 -0.3953693159
0.3353151440 0.1805808499
0.1650721941 0.2905054553
-0.0010682493 0.2860249444
-0.0710366009 0.2265814923
-0.0679006124 0.1712933735
-0.0106627581 0.1163745069
0.0883658685 0.0394791387
0.1559401385 -0.0574741681
0.1842166230 -0.1339296737
0.2073558746 -0.1987017593
0.2021366551 -0.2910344228
0.0061273322 -0.3947284463
0.3416842844 0.1723947777
0.1736568303 0.2881906926
0.0046512079 0.2883409642
-0.0699064777 0.2296170596
-0.0697946447 0.1740853197
-0.0157332449 0.1198933645
0.0823138916 0.0449987384
0.1531245638 -0.0518918171
0.1824051545 -0.1296719439
